ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,studytime,contrast,direction,study,timepoint,signed_fold_enrichment,description_sentence
GO:0022618,protein-RNA complex assembly,10/179,30/1207,0.333333333333333,2.24767225325885,2.88653298744135,0.00811433631874142,0.197694739402064,0.189334514103967,Q15185/P46782/P60228/O00303/P07900/P62841/Q14152/P08238/Q9Y3F4/Q96L21,10,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.24767225325885,Protein-RNA complex assembly
GO:0016079,synaptic vesicle exocytosis,5/179,10/1207,0.5,3.37150837988827,3.14109593272027,0.00910139073423542,0.21843337762165,0.209196145234665,Q13277/P54920/O00161/P20339/Q15833,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-3.37150837988827,Synaptic vesicle exocytosis
GO:0010467,gene expression,83/179,461/1207,0.180043383947939,1.21403555544784,2.43820706346409,0.00966690853982528,0.223990897322561,0.214518645445737,Q9UK80/P10599/Q04637/Q13277/Q15185/Q8N3R9/P41250/Q6UXH8/P08174/P22392/P30046/P63104/Q08722/Q9HD42/O75347/P17987/P42574/P46782/Q99832/P60228/O75787/P04792/P21964/P48643/P49368/P50990/P50991/P61247/P62424/P62829/P62942/Q12931/Q9Y3U8/O00303/P07355/P07900/P36578/P62820/P62841/Q14152/Q9P2E9/P46781/P43490/P47914/P62937/P23381/P46783/P09525/P49207/P62280/P26373/P08238/P15313/P00558/P11142/P18077/P61586/Q02543/Q9Y3F4/P28482/O43776/P05198/P42766/P60866/P63000/Q14764/Q92542/Q96L21/Q9BUL8/P12429/P30040/Q9UQ80/O43175/P50914/P54577/P62888/Q07020/Q9P2X0/P13639/P21399/P46940/P63220/Q02790,83,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.21403555544784,Gene expression
GO:0042254,ribosome biogenesis,12/179,40/1207,0.3,2.02290502793296,2.74431205292652,0.00975084752026076,0.223990897322561,0.214518645445737,P46782/P61247/P62424/P62841/P46781/P62280/P18077/P42766/Q96L21/Q9UQ80/P50914/P63220,12,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.02290502793296,Ribosome biogenesis
GO:0050821,protein stabilization,12/179,40/1207,0.3,2.02290502793296,2.74431205292652,0.00975084752026076,0.223990897322561,0.214518645445737,Q15185/P17987/Q99832/P48643/P49368/P50148/P50990/P50991/P62829/P07900/P08238/Q9BUL8,12,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.02290502793296,Protein stabilization
GO:0009150,purine ribonucleotide metabolic process,13/179,45/1207,0.288888888888889,1.947982619491,2.70338051910646,0.0101663421663229,0.227411688474759,0.217794776275578,P22392/P06576/P07741/P36871/P11586/P04075/P15313/P00558/P11142/P51570/O60266/P60174/P22234,13,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.947982619491,Purine ribonucleotide metabolic process
GO:0007269,neurotransmitter secretion,6/179,14/1207,0.428571428571429,2.88986432561852,2.96673008089136,0.0104546443104754,0.227411688474759,0.217794776275578,Q13277/P54920/O00161/P20339/Q15833/Q9Y5N1,6,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.88986432561852,Neurotransmitter secretion
GO:0099643,signal release from synapse,6/179,14/1207,0.428571428571429,2.88986432561852,2.96673008089136,0.0104546443104754,0.227411688474759,0.217794776275578,Q13277/P54920/O00161/P20339/Q15833/Q9Y5N1,6,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.88986432561852,Signal release from synapse
GO:0071826,protein-RNA complex organization,10/179,31/1207,0.32258064516129,2.17516669670211,2.76490537962133,0.0104654632755797,0.227411688474759,0.217794776275578,Q15185/P46782/P60228/O00303/P07900/P62841/Q14152/P08238/Q9Y3F4/Q96L21,10,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.17516669670211,Protein-RNA complex organization
GO:0045184,establishment of protein localization,42/179,206/1207,0.203883495145631,1.37478982480881,2.46381432072921,0.0109107896791722,0.233927330721452,0.224034881412336,P10599/Q13277/P54920/O75915/O94832/P61019/P61966/P63104/Q9NR31/O00161/P20339/Q9HD42/Q92930/P17987/Q9NP72/P04792/P21964/P48444/P50395/P62829/Q15833/Q5JWF2/Q9H0U4/Q9Y6B6/O75608/P07900/P61960/P61981/P62820/Q9H444/Q9P2E9/O43681/P62937/P51148/Q14247/P11142/Q00610/Q13228/Q14764/Q9BUL8/P30040/P51149,42,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.37478982480881,Establishment of protein localization
GO:0045859,regulation of protein kinase activity,12/179,41/1207,0.292682926829268,1.97356588091021,2.64552342047755,0.0120290354614819,0.254509066079774,0.243746244877396,P11234/P04792/P50148/P07900/P61981/P62937/P23381/P61586/Q14764/Q9BUL8/P30040/P46940,12,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.97356588091021,Regulation of protein kinase activity
GO:0006900,vesicle budding from membrane,7/179,19/1207,0.368421052631579,2.48426933254925,2.72010022591569,0.0146298266826029,0.288418718946803,0.276221907449053,Q9NR31/Q9Y6B6/P07355/P62820/Q9H444/Q9P0L0/P51149,7,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.48426933254925,Vesicle budding from membrane
GO:0031098,stress-activated protein kinase signaling cascade,5/179,11/1207,0.454545454545455,3.06500761808024,2.86982902047487,0.0147079197472872,0.288418718946803,0.276221907449053,O75915/Q06830/P62937/P28482/Q9BUL8,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-3.06500761808024,Stress-activated protein kinase signaling cascade
GO:0032872,regulation of stress-activated MAPK cascade,5/179,11/1207,0.454545454545455,3.06500761808024,2.86982902047487,0.0147079197472872,0.288418718946803,0.276221907449053,O75915/Q06830/P62937/P28482/Q9BUL8,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-3.06500761808024,Regulation of stress-activated MAPK cascade
GO:0051403,stress-activated MAPK cascade,5/179,11/1207,0.454545454545455,3.06500761808024,2.86982902047487,0.0147079197472872,0.288418718946803,0.276221907449053,O75915/Q06830/P62937/P28482/Q9BUL8,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-3.06500761808024,Stress-activated MAPK cascade
GO:0070302,regulation of stress-activated protein kinase signaling cascade,5/179,11/1207,0.454545454545455,3.06500761808024,2.86982902047487,0.0147079197472872,0.288418718946803,0.276221907449053,O75915/Q06830/P62937/P28482/Q9BUL8,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-3.06500761808024,Regulation of stress-activated protein kinase signaling cascade
GO:0140029,exocytic process,5/179,11/1207,0.454545454545455,3.06500761808024,2.86982902047487,0.0147079197472872,0.288418718946803,0.276221907449053,Q13277/P54920/P11234/O00161/Q15833,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-3.06500761808024,Exocytic process
GO:1901293,nucleoside phosphate biosynthetic process,13/179,47/1207,0.276595744680851,1.86508974206585,2.52339192379804,0.0149020468378781,0.288704714642265,0.276495808799184,P41250/P22392/P30085/P06576/P07741/P53396/P11586/P43490/P48163/P04075/O60266/P22234/P49327,13,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.86508974206585,Nucleoside phosphate biosynthetic process
GO:0033559,unsaturated fatty acid metabolic process,6/179,15/1207,0.4,2.69720670391061,2.75896284860625,0.0153167126053259,0.28975616316899,0.277502793084729,P09110/Q15185/P21964/P22307/P15313/P15121,6,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.69720670391061,Unsaturated fatty acid metabolic process
GO:0072329,monocarboxylic acid catabolic process,6/179,15/1207,0.4,2.69720670391061,2.75896284860625,0.0153167126053259,0.28975616316899,0.277502793084729,P09110/P28288/P22307/Q7Z4W1/P51659/P14550,6,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.69720670391061,Monocarboxylic acid catabolic process
GO:0060341,regulation of cellular localization,27/179,123/1207,0.219512195121951,1.48017441068265,2.34390787801381,0.0165054076651171,0.308612738668701,0.295561951212562,P10599/Q04637/Q13277/P63104/P17987/Q99832/P48643/P49368/P50395/P50990/P50991/P62942/Q5JWF2/O75608/P07355/P07900/P22307/P61960/P61981/P62937/P08238/P11142/Q00610/P28482/P52565/Q9BUL8/P30040,27,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.48017441068265,Regulation of cellular localization
GO:0007338,single fertilization,8/179,24/1207,0.333333333333333,2.24767225325885,2.57523803241781,0.0175775418544217,0.319310087509206,0.305806924604588,P17987/Q99832/P48643/P49368/P50990/P50991/P04075/O60266,8,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.24767225325885,Single fertilization
GO:0043549,regulation of kinase activity,12/179,43/1207,0.27906976744186,1.88177211900741,2.45593977259928,0.0177926992866962,0.319310087509206,0.305806924604588,P11234/P04792/P50148/P07900/P61981/P62937/P23381/P61586/Q14764/Q9BUL8/P30040/P46940,12,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.88177211900741,Regulation of kinase activity
GO:0006631,fatty acid metabolic process,13/179,48/1207,0.270833333333333,1.82623370577281,2.43660662437644,0.0178279497542957,0.319310087509206,0.305806924604588,P40394/P09110/Q15185/P28288/P05413/P21964/P53396/O75608/P22307/P15313/P51659/P15121/P49327,13,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.82623370577281,Fatty acid metabolic process
GO:0009117,nucleotide metabolic process,18/179,74/1207,0.243243243243243,1.64019326589159,2.37091300320966,0.0178718332561123,0.319310087509206,0.305806924604588,P41250/P22392/P30085/P06576/P07741/P36871/P11586/P43490/P48163/P04075/Q7Z4W1/P15313/P00558/P11142/P51570/O60266/P60174/P22234,18,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.64019326589159,Nucleotide metabolic process
GO:0019752,carboxylic acid metabolic process,26/179,119/1207,0.218487394957983,1.4732641660016,2.26812124970529,0.019735601387706,0.348734582762981,0.333987100407333,P40394/P09110/Q15185/P24298/P28288/P52788/P05413/P21964/P36871/P53396/P11586/O75608/P22307/P48163/P04075/Q7Z4W1/P15313/P00558/P51570/P51659/P60174/O43175/P15121/P14550/P21399/P49327,26,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.4732641660016,Carboxylic acid metabolic process
GO:0071407,cellular response to organic cyclic compound,14/179,54/1207,0.259259259259259,1.74818953031244,2.34637522845828,0.0207537323151598,0.362739147421489,0.347399432232023,Q15185/O75915/P11234/P42574/P21964/P50148/Q5JWF2/P61960/P11142/P61586/P28482/O60266/Q92542/Q02790,14,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.74818953031244,Cellular response to organic cyclic compound
GO:0006259,DNA metabolic process,12/179,44/1207,0.272727272727273,1.83900457084815,2.36485446889126,0.0213561598455529,0.364858800092557,0.349429447849837,Q15185/P17987/Q99832/P48643/P49368/P50990/P50991/P07900/Q15819/P08238/P28482/P12429,12,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.83900457084815,DNA metabolic process
GO:0006887,exocytosis,12/179,44/1207,0.272727272727273,1.83900457084815,2.36485446889126,0.0213561598455529,0.364858800092557,0.349429447849837,P51153/Q13277/P54920/P11234/P59190/O00161/P20339/Q92930/Q15833/P07355/P12429/P51149,12,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.83900457084815,Exocytosis
GO:0043436,oxoacid metabolic process,26/179,120/1207,0.216666666666667,1.46098696461825,2.21956622730225,0.0219233836202274,0.364858800092557,0.349429447849837,P40394/P09110/Q15185/P24298/P28288/P52788/P05413/P21964/P36871/P53396/P11586/O75608/P22307/P48163/P04075/Q7Z4W1/P15313/P00558/P51570/P51659/P60174/O43175/P15121/P14550/P21399/P49327,26,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.46098696461825,Oxoacid metabolic process
GO:0051247,positive regulation of protein metabolic process,26/179,120/1207,0.216666666666667,1.46098696461825,2.21956622730225,0.0219233836202274,0.364858800092557,0.349429447849837,P10599/Q04637/Q6UXH8/P45974/O75915/P11234/Q9UL46/P42574/P60228/P35998/Q9H0U4/P07355/P07900/P62820/P62937/Q15819/P11142/P61586/P28482/P63000/Q92542/Q9BUL8/P30040/P51149/P13639/P46940,26,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.46098696461825,Positive regulation of protein metabolic process
GO:0000045,autophagosome assembly,5/179,12/1207,0.416666666666667,2.80959031657356,2.62778933710682,0.022236419408626,0.364858800092557,0.349429447849837,P11234/P20339/Q9H0U4/P62820/P51149,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.80959031657356,Autophagosome assembly
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,5/179,12/1207,0.416666666666667,2.80959031657356,2.62778933710682,0.022236419408626,0.364858800092557,0.349429447849837,O75915/P04792/Q12931/P62937/Q9BUL8,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.80959031657356,Intrinsic apoptotic signaling pathway in response to oxidative stress
GO:0006996,organelle organization,55/179,295/1207,0.186440677966102,1.25717261622952,2.11954149769549,0.0229845378918461,0.373324615455439,0.357537256095383,P51153/Q13277/Q15185/O95834/P28288/O94832/P11234/P61019/P61966/P63104/Q08722/Q9NR31/O00161/P20339/Q9HD42/Q92930/P17987/P46782/Q99536/Q99832/Q9NP72/O75787/P48643/P49368/P50395/P50990/P50991/Q16658/Q9H0U4/Q9Y6B6/P07355/P07900/P62820/P62841/Q9H444/O43681/P62937/P04075/Q14247/O75083/P08238/P15313/Q9P0L0/P11142/P61586/Q00610/P28482/P05198/P63000/Q96L21/Q9BUL8/P51149/P67936/P46940/Q02790,55,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.25717261622952,Organelle organization
GO:0006082,organic acid metabolic process,26/179,121/1207,0.214876033057851,1.44891269218339,2.17141717728454,0.0242979212914713,0.390710574366859,0.374187987888658,P40394/P09110/Q15185/P24298/P28288/P52788/P05413/P21964/P36871/P53396/P11586/O75608/P22307/P48163/P04075/Q7Z4W1/P15313/P00558/P51570/P51659/P60174/O43175/P15121/P14550/P21399/P49327,26,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.44891269218339,Organic acid metabolic process
GO:0072522,purine-containing compound biosynthetic process,10/179,35/1207,0.285714285714286,1.92657621707901,2.32035790002972,0.0252893008113448,0.402625700045965,0.385599240093772,P22392/P06576/P07741/P53396/P11586/P43490/P04075/O60266/P22234/P49327,10,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.92657621707901,Purine-containing compound biosynthetic process
GO:0044085,cellular component biogenesis,56/179,303/1207,0.184818481848185,1.24623412061877,2.06580319108199,0.0258431149469795,0.407409106222971,0.390180362924985,Q04637/P51153/Q15185/Q8N3R9/P54920/O95834/P11234/P61966/P63104/Q08722/Q9NR31/O00161/P20339/Q9HD42/O75347/P17987/P46782/P60228/P50395/P61247/P62424/Q16658/Q9H0U4/Q9Y6B6/O00303/P07355/P07900/P62820/P62841/Q14152/Q9H444/P46781/P48163/P23381/P62280/P04075/Q14247/O75083/P08238/P15313/P11142/P18077/P61586/Q00610/Q9Y3F4/P05198/P42766/P63000/Q96L21/Q9BUL8/Q9UQ80/P50914/P51149/P46940/P63220/Q02790,56,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.24623412061877,Cellular component biogenesis
GO:0010256,endomembrane system organization,19/179,83/1207,0.228915662650602,1.54358214982836,2.14054661293535,0.0283026868669928,0.43916092402343,0.420589442161743,Q13277/Q8N3R9/P61019/P61966/P63104/O00161/Q9HD42/Q9NP72/O75787/Q9H0U4/P07355/P62820/Q9H444/O43681/Q9P0L0/P28482/Q9BUL8/P51149/P46940,19,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.54358214982836,Endomembrane system organization
GO:0001649,osteoblast differentiation,8/179,26/1207,0.307692307692308,2.07477438762355,2.31090794488527,0.0286765528746643,0.43916092402343,0.420589442161743,P06576/P35998/P62841/Q9P2E9/P51659/Q00610/P67936/P49327,8,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.07477438762355,Osteoblast differentiation
GO:0006413,translational initiation,8/179,26/1207,0.307692307692308,2.07477438762355,2.31090794488527,0.0286765528746643,0.43916092402343,0.420589442161743,Q04637/P46782/P60228/P04792/P61247/O00303/Q14152/P05198,8,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.07477438762355,Translational initiation
GO:0006836,neurotransmitter transport,6/179,17/1207,0.352941176470588,2.37988826815642,2.39000337557986,0.0293026185970486,0.441471584218636,0.422802387871082,Q13277/P54920/O00161/P20339/Q15833/Q9Y5N1,6,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.37988826815642,Neurotransmitter transport
GO:0006163,purine nucleotide metabolic process,16/179,67/1207,0.238805970149254,1.61027265905111,2.14393937865362,0.0296510765519979,0.441471584218636,0.422802387871082,P22392/P06576/P07741/P36871/P11586/P43490/P48163/P04075/Q7Z4W1/P15313/P00558/P11142/P51570/O60266/P60174/P22234,16,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.61027265905111,Purine nucleotide metabolic process
GO:0060322,head development,16/179,67/1207,0.238805970149254,1.61027265905111,2.14393937865362,0.0296510765519979,0.441471584218636,0.422802387871082,Q8N3R9/P54920/P42574/Q9NP72/O75787/P21964/P48444/P61960/Q9HAV0/P11142/P61586/P28482/O43776/Q92542/P12429/O43175,16,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.61027265905111,Head development
GO:0019076,viral release from host cell,5/179,13/1207,0.384615384615385,2.59346798452944,2.40944194764261,0.0318848689746012,0.457775618849632,0.438416948400767,Q9HD42/Q9H444/P62937/Q9P0L0/P51149,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.59346798452944,Viral release from host cell
GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,5/179,13/1207,0.384615384615385,2.59346798452944,2.40944194764261,0.0318848689746012,0.457775618849632,0.438416948400767,Q15185/P61960/P61586/P28482/Q02790,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.59346798452944,Nuclear receptor-mediated steroid hormone signaling pathway
GO:0035891,exit from host cell,5/179,13/1207,0.384615384615385,2.59346798452944,2.40944194764261,0.0318848689746012,0.457775618849632,0.438416948400767,Q9HD42/Q9H444/P62937/Q9P0L0/P51149,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.59346798452944,Exit from host cell
GO:0043401,steroid hormone receptor signaling pathway,5/179,13/1207,0.384615384615385,2.59346798452944,2.40944194764261,0.0318848689746012,0.457775618849632,0.438416948400767,Q15185/P61960/P61586/P28482/Q02790,5,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.59346798452944,Steroid hormone receptor signaling pathway
GO:0006793,phosphorus metabolic process,44/179,232/1207,0.189655172413793,1.27884800616452,1.97111898170515,0.0331016392307557,0.466907332307502,0.447162494871613,P10599/Q04637/P41250/P11234/P22392/P30085/P63104/P04792/P05413/P06576/P06737/P07741/P36871/P50148/P53396/P11586/P07900/P22307/P61981/P43490/P62937/P48163/P23381/P04075/Q7Z4W1/P15313/Q9P0L0/P00558/P11142/P51570/P51659/P61586/P28482/O60266/P60174/P63000/Q14764/Q9BUL8/P30040/Q9P2X0/P14550/P22234/P46940/P49327,44,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.27884800616452,Phosphorus metabolic process
GO:0006796,phosphate-containing compound metabolic process,44/179,232/1207,0.189655172413793,1.27884800616452,1.97111898170515,0.0331016392307557,0.466907332307502,0.447162494871613,P10599/Q04637/P41250/P11234/P22392/P30085/P63104/P04792/P05413/P06576/P06737/P07741/P36871/P50148/P53396/P11586/P07900/P22307/P61981/P43490/P62937/P48163/P23381/P04075/Q7Z4W1/P15313/Q9P0L0/P00558/P11142/P51570/P51659/P61586/P28482/O60266/P60174/P63000/Q14764/Q9BUL8/P30040/Q9P2X0/P14550/P22234/P46940/P49327,44,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.27884800616452,Phosphate-containing compound metabolic process
GO:0045055,regulated exocytosis,7/179,22/1207,0.318181818181818,2.14550533265617,2.26179319245629,0.0334913662959446,0.468296669598947,0.448493079093519,Q13277/P54920/P59190/O00161/P20339/Q15833/P12429,7,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-2.14550533265617,Regulated exocytosis
GO:0051338,regulation of transferase activity,13/179,52/1207,0.25,1.68575418994413,2.10854445397106,0.0340218763420404,0.471613596189663,0.451669737644329,P11234/P04792/P50148/P62829/P07900/P61981/P62937/P23381/P61586/Q14764/Q9BUL8/P30040/P46940,13,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.68575418994413,Regulation of transferase activity
GO:0032880,regulation of protein localization,24/179,113/1207,0.212389380530973,1.43214515251891,2.01262942831527,0.0344031284201756,0.472822482902926,0.452827502282653,P10599/Q04637/Q13277/P63104/P17987/Q99832/P48643/P49368/P50395/P50990/P50991/P62942/Q5JWF2/O75608/P07900/P61960/P61981/P62937/P08238/P11142/Q00610/P52565/Q9BUL8/P30040,24,Misame (1-2 mo.),BEP,Downregulated,MISAME-III,1-2 mo.,-1.43214515251891,Regulation of protein localization
