outcome_group,arm_set,study,studytime,direction,contrast,module,pathway,total,hits,expected,raw_p,fdr_native,fdr_bh_pooled,significant,hit_features
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Ethanol Degradation,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Fatty Acid Biosynthesis,2,1,0.914,0.713,1,0.9126782608695652,FALSE,Biotin
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Pyruvaldehyde Degradation,2,1,0.914,0.713,1,0.9126782608695652,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Inositol Phosphate Metabolism,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Carnitine Synthesis,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Estrone Metabolism,2,1,0.914,0.713,1,0.9126782608695652,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Riboflavin Metabolism,7,3,3.2,0.72,1,0.9180669144981413,FALSE,Riboflavin; FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Warburg Effect,7,3,3.2,0.72,1,0.9180669144981413,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glycine and Serine Metabolism,5,2,2.14,0.728,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Porphyrin Metabolism,5,2,2.14,0.728,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Phospholipid Biosynthesis,5,2,2.14,0.728,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Pyrimidine Metabolism,5,2,2.14,0.728,1,0.9195572254335259,FALSE,FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Folate Metabolism,5,2,2.14,0.728,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Betaine Metabolism,5,2,2.14,0.728,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Pyruvate Metabolism,8,3,3.43,0.772,1,0.9195572254335259,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glycine and Serine Metabolism,5,2,2.29,0.773,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Porphyrin Metabolism,5,2,2.29,0.773,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Phospholipid Biosynthesis,5,2,2.29,0.773,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Pyrimidine Metabolism,5,2,2.29,0.773,1,0.9195572254335259,FALSE,FAD; Flavin mononucleotide
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Folate Metabolism,5,2,2.29,0.773,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Betaine Metabolism,5,2,2.29,0.773,1,0.9195572254335259,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Pyruvate Metabolism,8,3,3.66,0.824,1,0.9515483870967741,FALSE,Biotin; NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Cysteine Metabolism,3,1,1.29,0.826,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Steroid Biosynthesis,3,1,1.29,0.826,1,0.9515483870967741,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Glycolysis,3,1,1.29,0.826,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Fructose and Mannose Degradation,3,1,1.29,0.826,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Malate-Aspartate Shuttle,3,1,1.29,0.826,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Thyroid hormone synthesis,3,1,1.29,0.826,1,0.9515483870967741,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Methionine Metabolism,6,2,2.57,0.833,1,0.9515483870967741,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Cysteine Metabolism,3,1,1.37,0.852,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Steroid Biosynthesis,3,1,1.37,0.852,1,0.9515483870967741,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Glycolysis,3,1,1.37,0.852,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Fructose and Mannose Degradation,3,1,1.37,0.852,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Malate-Aspartate Shuttle,3,1,1.37,0.852,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Thyroid hormone synthesis,3,1,1.37,0.852,1,0.9515483870967741,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Methionine Metabolism,6,2,2.74,0.869,1,0.9573886509635975,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Histidine Metabolism,7,2,3,0.902,1,0.9617112676056339,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Purine Metabolism,7,2,3,0.902,1,0.9617112676056339,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Nucleotide Sugars Metabolism,4,1,1.71,0.907,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Inositol Metabolism,4,1,1.71,0.907,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Galactose Metabolism,4,1,1.71,0.907,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Alanine Metabolism,4,1,1.71,0.907,1,0.9617112676056339,FALSE,Biotin
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Starch and Sucrose Metabolism,4,1,1.71,0.907,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Urea Cycle,4,1,1.71,0.907,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Aspartate Metabolism,4,1,1.71,0.907,1,0.9617112676056339,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Phytanic Acid Peroxisomal Oxidation,4,1,1.71,0.907,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Nucleotide Sugars Metabolism,4,1,1.83,0.926,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Inositol Metabolism,4,1,1.83,0.926,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Galactose Metabolism,4,1,1.83,0.926,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Alanine Metabolism,4,1,1.83,0.926,1,0.9617112676056339,FALSE,Biotin
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Starch and Sucrose Metabolism,4,1,1.83,0.926,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Urea Cycle,4,1,1.83,0.926,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Aspartate Metabolism,4,1,1.83,0.926,1,0.9617112676056339,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Phytanic Acid Peroxisomal Oxidation,4,1,1.83,0.926,1,0.9617112676056339,FALSE,NAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Histidine Metabolism,7,2,3.2,0.928,1,0.9617112676056339,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Purine Metabolism,7,2,3.2,0.928,1,0.9617112676056339,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Tyrosine Metabolism,8,2,3.43,0.945,1,0.9700256916996047,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf+AZT,ora,Phenylalanine and Tyrosine Metabolism,5,1,2.14,0.952,1,0.9700256916996047,FALSE,FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Tyrosine Metabolism,8,2,3.66,0.963,1,0.9782102665350444,FALSE,NAD; FAD
primary,stratified,Vital,1.5 mo.,up,BEP+ExBf,ora,Phenylalanine and Tyrosine Metabolism,5,1,2.29,0.964,1,0.9782603550295857,FALSE,FAD
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Fatty Acid Biosynthesis,2,1,0.0571,0.0571,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.0857,0.0857,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Degradation of Superoxides,3,1,0.0857,0.0857,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Fatty Acid Biosynthesis,2,1,0.114,0.113,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Inositol Metabolism,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Alanine Metabolism,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Urea Cycle,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Gluconeogenesis,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Transfer of Acetyl Groups into Mitochondria,4,1,0.114,0.114,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Arginine and Proline Metabolism,5,1,0.143,0.143,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Phospholipid Biosynthesis,5,1,0.143,0.143,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Lactose Synthesis,5,1,0.143,0.143,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Phosphatidylinositol Phosphate Metabolism,3,1,0.171,0.166,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Degradation of Superoxides,3,1,0.171,0.166,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Propanoate Metabolism,6,1,0.171,0.171,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Citric Acid Cycle,6,1,0.171,0.171,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Histidine Metabolism,7,1,0.2,0.2,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Warburg Effect,7,1,0.2,0.2,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Inositol Metabolism,4,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Alanine Metabolism,4,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Urea Cycle,4,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Gluconeogenesis,4,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Transfer of Acetyl Groups into Mitochondria,4,1,0.229,0.218,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf,ora,Pyruvate Metabolism,8,1,0.229,0.229,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Arginine and Proline Metabolism,5,1,0.286,0.269,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Phospholipid Biosynthesis,5,1,0.286,0.269,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Lactose Synthesis,5,1,0.286,0.269,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Propanoate Metabolism,6,1,0.343,0.318,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Citric Acid Cycle,6,1,0.343,0.318,1,0.8125024752475247,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Histidine Metabolism,7,1,0.4,0.365,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Warburg Effect,7,1,0.4,0.365,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Vital,2 mo.,down,BEP+ExBf+AZT,ora,Pyruvate Metabolism,8,1,0.457,0.41,1,0.8206858638743456,FALSE,Manganese
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Nicotinate and Nicotinamide Metabolism,7,4,1.6,0.0335,1,0.8125024752475247,FALSE,Nicotinamide riboside; Nicotinic acid mononucleotide; Niacinamide; Nudifloramide
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Pantothenate and CoA Biosynthesis,3,2,0.686,0.124,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Nicotinate and Nicotinamide Metabolism,7,4,2.6,0.214,1,0.8125024752475247,FALSE,NAD; Nicotinic acid mononucleotide; Niacinamide; Nudifloramide
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Biotin Metabolism,1,1,0.229,0.229,1,0.8125024752475247,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Pantothenate and CoA Biosynthesis,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Retinol Metabolism,3,2,1.11,0.306,1,0.8125024752475247,FALSE,Vitamin A; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Fatty Acid Elongation In Mitochondria,1,1,0.371,0.371,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Biotin Metabolism,1,1,0.371,0.371,1,0.8206858638743456,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Ketone Body Metabolism,1,1,0.371,0.371,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Steroidogenesis,1,1,0.371,0.371,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Cardiolipin Biosynthesis,1,1,0.371,0.371,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Androstenedione Metabolism,1,1,0.371,0.371,1,0.8206858638743456,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,"Valine, Leucine and Isoleucine Degradation",6,3,2.23,0.392,1,0.8206858638743456,FALSE,Biotin; NAD; Pyridoxal
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Fatty Acid Biosynthesis,2,1,0.457,0.41,1,0.8206858638743456,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Gluconeogenesis,4,2,1.49,0.478,1,0.8322538071065989,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Transfer of Acetyl Groups into Mitochondria,4,2,1.49,0.478,1,0.8322538071065989,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Riboflavin Metabolism,7,2,1.6,0.516,1,0.8661729200652529,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Beta-Alanine Metabolism,8,2,1.83,0.604,1,0.8827956698240865,FALSE,Pantothenic acid; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Pterine Biosynthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Caffeine Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Selenoamino Acid Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glycerolipid Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Androgen and Estrogen Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glycerol Phosphate Shuttle,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glucose-Alanine Cycle,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Electron Transport Chain,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Ethanol Degradation,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Fatty Acid Biosynthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Inositol Phosphate Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Carnitine Synthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,De Novo Triacylglycerol Biosynthesis,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Estrone Metabolism,2,1,0.743,0.612,1,0.8827956698240865,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Ammonia Recycling,5,2,1.86,0.626,1,0.8827956698240865,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Arginine and Proline Metabolism,5,2,1.86,0.626,1,0.8827956698240865,FALSE,NAD; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Threonine and 2-Oxobutanoate Degradation,5,2,1.86,0.626,1,0.8827956698240865,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Beta-Alanine Metabolism,8,3,2.97,0.645,1,0.8920766129032258,FALSE,Pantothenic acid; NAD; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Vitamin B6 Metabolism,8,3,2.97,0.645,1,0.8920766129032258,FALSE,Pyridoxine; Flavin mononucleotide; Pyridoxal
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Alanine Metabolism,4,1,0.914,0.665,1,0.9039431968295905,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Gluconeogenesis,4,1,0.914,0.665,1,0.9039431968295905,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Transfer of Acetyl Groups into Mitochondria,4,1,0.914,0.665,1,0.9039431968295905,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Propanoate Metabolism,6,2,2.23,0.743,1,0.9195572254335259,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Citric Acid Cycle,6,2,2.23,0.743,1,0.9195572254335259,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glutamate Metabolism,6,2,2.23,0.743,1,0.9195572254335259,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Ammonia Recycling,5,1,1.14,0.751,1,0.9195572254335259,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Arginine and Proline Metabolism,5,1,1.14,0.751,1,0.9195572254335259,FALSE,Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Pyrimidine Metabolism,5,1,1.14,0.751,1,0.9195572254335259,FALSE,Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Threonine and 2-Oxobutanoate Degradation,5,1,1.14,0.751,1,0.9195572254335259,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Cysteine Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Bile Acid Biosynthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Glycolysis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Fatty acid Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Fructose and Mannose Degradation,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Butyrate Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Thiamine Metabolism,3,1,1.11,0.765,1,0.9195572254335259,FALSE,Thiamine monophosphate
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Malate-Aspartate Shuttle,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Plasmalogen Synthesis,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,3,1,1.11,0.765,1,0.9195572254335259,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Propanoate Metabolism,6,1,1.37,0.818,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,"Valine, Leucine and Isoleucine Degradation",6,1,1.37,0.818,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Citric Acid Cycle,6,1,1.37,0.818,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Glutamate Metabolism,6,1,1.37,0.818,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Riboflavin Metabolism,7,2,2.6,0.83,1,0.9515483870967741,FALSE,Riboflavin; Flavin mononucleotide
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Warburg Effect,7,2,2.6,0.83,1,0.9515483870967741,FALSE,Biotin; NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Nucleotide Sugars Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Inositol Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Lysine Degradation,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Galactose Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Alanine Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Starch and Sucrose Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Urea Cycle,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Tryptophan Metabolism,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Phytanic Acid Peroxisomal Oxidation,4,1,1.49,0.86,1,0.9515483870967741,FALSE,NAD
primary,stratified,Vital,2 mo.,up,BEP+ExBf,ora,Warburg Effect,7,1,1.6,0.868,1,0.9573118971061094,FALSE,Biotin
primary,stratified,Vital,2 mo.,up,BEP+ExBf+AZT,ora,Pyruvate Metabolism,8,2,2.97,0.892,1,0.9617112676056339,FALSE,Biotin; NAD
