"study","visit","biomarker","label","category","outcome_class","arm","mean","mean_cil","mean_ciu","N","raw_mean","raw_sd","raw_median","raw_q25","raw_q75"
"Elicit","5 mo.","Fad","flavin adenine dinucleotide","B2","primary","Nico",147.460810749173,132.8574037577,162.064217740645,101,143.630139505167,102.695269202367,115.742615673101,70.5936280987547,195.716140292607
"Elicit","5 mo.","Pn","pyridoxine","B6","primary","Control",0.216190733621675,0.0765790558539837,0.355802411389366,99,0.211204321401315,0.726109594751451,0,0,0.110351592434786
"Elicit","5 mo.","Pn","pyridoxine","B6","primary","Nico",0.146156451871226,0.0685733818685269,0.223739521873925,101,0.146692086714859,0.40610568837256,0.009595790646503,0,0.12474527840454
"Elicit","5 mo.","Plp","pyridoxal 5-phosphate","B6","primary","Control",13.4264153883132,11.7715483362418,15.0812824403846,99,13.4541346222677,8.83411647783702,11.254236707864,6.41283508507652,19.3232394125098
"Elicit","5 mo.","Plp","pyridoxal 5-phosphate","B6","primary","Nico",12.5062845339571,10.9388633406899,14.0737057272244,101,12.516935814914,8.36900253214711,11.1695025505837,6.94049779177651,16.2689581978157
"Elicit","5 mo.","Bio","biotin","Other B vitamins","primary","Control",13.1891199505337,11.8293984560171,14.5488414450503,99,13.1799190151705,7.02275345424998,11.8603205079254,9.19469383747695,15.6452158355788
"Elicit","5 mo.","Bio","biotin","Other B vitamins","primary","Nico",13.8470520808952,12.7422112357534,14.951892926037,101,13.8829558171544,6.64254938157599,13.0286798957095,10.0930542070756,16.2293955294708
"Elicit","5 mo.","B2","vitamin B2 (expressed as riboflavin)","B2","primary","Control",93.6642935337215,85.1981600503781,102.130427017065,99,93.6500545575549,44.3185577947872,91.0324335615604,59.8927506228297,119.806120617542
"Elicit","5 mo.","B2","vitamin B2 (expressed as riboflavin)","B2","primary","Nico",98.4991379437571,90.0268323561022,106.971443531412,101,97.2750779095031,56.6631074331923,87.9355463912851,56.9854216259275,125.176778540058
"Elicit","5 mo.","T","free thiamin","B1","primary","Control",63.6838079857837,57.4355164689992,69.9320995025682,98,63.1895881871425,37.3740769224369,55.9127168317133,36.3662703429024,78.8065883501833
"Elicit","5 mo.","T","free thiamin","B1","primary","Nico",68.6133309621415,56.525137782767,80.7015241415161,101,68.6133309621415,62.1356336351247,51.0231441686968,37.3359831171905,83.3072303797249
"Elicit","5 mo.","Cr","Chromium","Micronutrient","primary","Control",12.5259713851553,8.04228549672624,17.0096572735844,99,12.4574206273108,24.0534758190426,8.62643936850303,6.56341601288801,11.4407335505494
"Elicit","5 mo.","Cr","Chromium","Micronutrient","primary","Nico",10.9521642460624,9.80798915428313,12.0963393378418,100,10.9883740337054,6.11863877263099,9.37256912546713,6.95100768367189,12.0424651082366
"Elicit","5 mo.","Tmp","thiamine monophosphate","B1","primary","Control",174.821377786889,157.652183520333,191.990572053446,98,175.306919474859,90.7108029306655,167.343788665052,122.332159312462,214.658663182002
"Elicit","5 mo.","Tmp","thiamine monophosphate","B1","primary","Nico",182.489316090128,165.09747732974,199.881154850516,101,188.036348298253,109.942008670709,171.917772542669,120.026316459183,216.723398310941
"Elicit","5 mo.","P","Phosphorus","Micronutrient","primary","Control",162.745538389474,156.963038709009,168.52803806994,99,162.745538389474,29.4303712195463,159.404260474396,145.390745290273,173.667703211616
"Elicit","5 mo.","P","Phosphorus","Micronutrient","primary","Nico",161.174642535094,155.50712916466,166.842155905527,100,161.174614503938,30.0645380773759,154.801686228288,142.110363449066,178.252718601933
"Elicit","5 mo.","Se","Selenium","Micronutrient","primary","Control",10.0668503357898,9.40052269904747,10.7331779725321,99,10.078155541357,3.71236201090403,9.28926210070574,7.80747840001144,11.4820682709122
"Elicit","5 mo.","Se","Selenium","Micronutrient","primary","Nico",10.23869567937,9.39637031574915,11.081021042991,100,10.2601741907681,4.51104920178765,9.42799107287725,7.74881178757779,11.9248925083737
"Elicit","5 mo.","B12","vitamin B12 (expressed as cyanocobalamin)","Other B vitamins","primary","Control",197.935101586204,174.371327098475,221.498876073934,99,197.935101586204,119.92768251292,177.670468948036,146.811913814956,220.217870722434
"Elicit","5 mo.","B12","vitamin B12 (expressed as cyanocobalamin)","Other B vitamins","primary","Nico",200.961263330389,180.794903613703,221.127623047075,99,200.961263330389,102.636561337125,175.800253485425,154.760329531052,219.282762991128
"Elicit","5 mo.","Ribo","riboflavin","B2","primary","Control",17.5008876200362,14.1850749764949,20.8167002635775,99,17.4324598724323,17.2705340294554,13.7781380444276,8.23345485460786,20.0713171301208
"Elicit","5 mo.","Ribo","riboflavin","B2","primary","Nico",17.8927469446698,15.2928113142873,20.4926825750523,101,17.7480514877337,14.7783494925749,13.4002566212682,8.93834904780906,18.9812745633149
"Elicit","5 mo.","Pl","pyridoxal","B6","primary","Control",143.399430028401,128.898577274545,157.900282782256,99,143.797812443182,76.9153677573213,127.411066545721,97.4258204828363,173.747609315745
"Elicit","5 mo.","Pl","pyridoxal","B6","primary","Nico",145.788460357397,129.087419137254,162.489501577539,101,145.875815240238,86.8483873993971,131.188074447274,91.9491590255844,172.126643424662
"Elicit","5 mo.","Trp","tryptophan","B3 or related","primary","Control",440.710289291141,361.320531272803,520.100047309479,99,441.271440475865,419.542792881743,343.335725598554,227.463840252972,511.944394132731
"Elicit","5 mo.","Trp","tryptophan","B3 or related","primary","Nico",432.081952932167,385.624310756326,478.539595108007,101,429.989888413077,257.475341248832,400.950550924608,261.610135215188,547.840901198539
"Elicit","5 mo.","B6","vitamin B6 (expressed as PL)","B6","primary","Control",154.059875606847,139.139933674504,168.97981753919,99,154.325667743758,80.4816781065644,139.773341588932,103.245600210408,179.888282698281
"Elicit","5 mo.","B6","vitamin B6 (expressed as PL)","B6","primary","Nico",155.617440642189,138.865667360928,172.369213923451,101,155.501284253758,88.3685917078864,145.263288762263,103.867020934512,184.436807525135
"Misame","14-21 days","Pa","pantothenic acid","Other B vitamins","primary","Control",2215.9091238613,2048.41516232944,2383.40308539317,153,2882.19977524642,1424.68008291555,2501.22531123236,1742.95301384682,3899.10511225085
"Misame","14-21 days","Pa","pantothenic acid","Other B vitamins","primary","BEP",3470.05507953532,3245.72353535942,3694.38662371122,119,2871.18559121996,1348.83348274179,2658.66471660235,1997.88938969195,3462.65514776752
"Misame","14-21 days","Ribo","riboflavin","B2","primary","Control",21.1987356024053,19.8556501215648,22.5418210832458,153,27.343253899615,15.7841543082919,23.192126114334,18.0453803190982,31.3887953437836
"Misame","14-21 days","Ribo","riboflavin","B2","primary","BEP",33.5368146948005,30.7882936466406,36.2853357429603,119,28.2462256203761,16.4038410346316,23.4674664243672,18.9222333064347,31.1918211219906
"Misame","14-21 days","Nufa","nudifloramide (niacin catabolite)","B3 or related","primary","Control",131.640622557103,111.667074347574,151.614170766631,153,190.891081791989,145.501098488963,157.870686876344,88.8904632191196,261.233904933282
"Misame","14-21 days","Nufa","nudifloramide (niacin catabolite)","B3 or related","primary","BEP",245.929303867538,221.838051519809,270.020556215267,119,193.773700024346,163.35643402158,149.974602117553,90.4139110967847,246.543514684369
"Misame","14-21 days","T","free thiamin","B1","primary","Control",19.7599182770864,17.8980460761834,21.6217904779894,152,26.289834612994,18.8411106415861,23.008586815477,13.3831144107637,34.059099418836
"Misame","14-21 days","T","free thiamin","B1","primary","BEP",31.2816382053452,28.6521507581537,33.9111256525366,122,25.3703801568695,13.7397345585736,23.3230419744308,15.4149732666373,35.2698063904386
"Misame","14-21 days","B1","total vitamin B1 (expressed as thiamin)","B1","primary","Control",138.713573541928,131.626344041795,145.800803042061,152,154.745431105743,55.2420024125175,154.765521020965,118.945177460503,181.518670631055
"Misame","14-21 days","B1","total vitamin B1 (expressed as thiamin)","B1","primary","BEP",170.230542813233,162.272481127619,178.188604498847,122,156.038757853164,48.0665297904003,155.530310797982,126.274838269818,183.17432294731
"Misame","14-21 days","Fmn","flavin mononucleotide","B2","primary","Control",6.34473422683565,5.74882059073138,6.94064786293993,153,7.71010306585976,5.87179613571564,6.32057318527897,4.31654313390716,8.45554207721659
"Misame","14-21 days","Fmn","flavin mononucleotide","B2","primary","BEP",10.0452197184944,8.92268411107492,11.1677553259138,119,8.86517639362567,8.91831763055411,6.35830132578098,4.18338499095887,10.1200188640702
"Misame","14-21 days","Nmn","nicotinamide mononucleotide","B3 or related","primary","Control",824.840908917725,738.323251206683,911.358566628768,153,1008.80215529587,564.12055049098,953.318079243632,547.139858181028,1425.57525438345
"Misame","14-21 days","Nmn","nicotinamide mononucleotide","B3 or related","primary","BEP",1136.74782179523,1044.15600962174,1229.33963396872,119,970.682528430298,652.392613788954,831.977880520821,477.598047392589,1260.41186042193
"Misame","14-21 days","Tmp","thiamine monophosphate","B1","primary","Control",147.415413266904,139.391876791632,155.438949742177,152,160.030732575593,56.2748830637606,157.994493990555,121.72000341284,188.181259111888
"Misame","14-21 days","Tmp","thiamine monophosphate","B1","primary","BEP",174.152867046161,166.195946678162,182.109787414161,122,162.890904060523,54.3475273335485,158.734294437464,130.305698514978,195.038006590695
"Misame","14-21 days","B2","vitamin B2 (expressed as riboflavin)","B2","primary","Control",124.773332980269,118.024896106478,131.52176985406,153,135.284179336303,45.1150120260612,129.720283644178,101.165760402214,160.591563962731
"Misame","14-21 days","B2","vitamin B2 (expressed as riboflavin)","B2","primary","BEP",146.800342135779,139.897757305427,153.702926966131,119,136.807915659902,48.4695031073271,129.551052679257,103.266850519226,163.46667229742
"Misame","14-21 days","Nr","nicotinamide riboside","B3 or related","primary","Control",485.315174692352,412.838397602656,557.791951782047,153,565.023225893246,449.281586977702,374.529521959165,230.385667365385,761.135861342532
"Misame","14-21 days","Nr","nicotinamide riboside","B3 or related","primary","BEP",727.716711243177,641.924574134345,813.508848352009,119,677.40676791928,651.461533790165,438.951563372319,246.413999693212,871.2398847384
"Misame","14-21 days","B3","vitamin B3 ( expressed as NAM)","B3 or related","primary","Control",1537.10025780607,1415.02856801059,1659.17194760154,153,1745.15848168638,771.109289090609,1639.27015911037,1134.90054181689,2200.34436538698
"Misame","14-21 days","B3","vitamin B3 ( expressed as NAM)","B3 or related","primary","BEP",1885.22687163414,1772.2032907727,1998.25045249558,119,1702.42074533693,831.55448811406,1542.84708361114,1105.33618746699,2119.28602457219
"Misame","14-21 days","Pl","pyridoxal","B6","primary","Control",35.1825010504422,31.1964850003588,39.1685171005255,153,45.948283350819,67.951432407906,35.5122676254904,21.4030447754669,57.6875006830527
"Misame","14-21 days","Pl","pyridoxal","B6","primary","BEP",56.1847995053199,46.4886410174258,65.8809579932139,119,46.1495723982208,36.7432376931378,42.4283887607786,21.9984481043923,60.236981016601
"Misame","14-21 days","Pm","pyridoxamine","B6","primary","Control",0.613381556946084,0.584806513639851,0.641956600252316,153,0.681926392652361,0.506714191455054,0.64475156246057,0.520119220858603,0.741905907488876
"Misame","14-21 days","Pm","pyridoxamine","B6","primary","BEP",0.718251646465749,0.649009165064836,0.787494127866663,119,0.65186021583587,0.204801663199679,0.653583775644962,0.48135561854933,0.786066973410832
"Misame","14-21 days","B6","vitamin B6 (expressed as PL)","B6","primary","Control",43.7634192321227,39.6625710912752,47.8642673729701,153,61.9886508298531,153.189183252002,43.1323883486565,29.8280485719372,66.6059630977044
"Misame","14-21 days","B6","vitamin B6 (expressed as PL)","B6","primary","BEP",73.2940128682058,52.4106108177262,94.1774149186854,119,55.4680513204607,37.9747802775616,51.0167798986861,29.0803232215537,70.5396032665932
"Misame","14-21 days","Fe","Iron","Micronutrient","primary","Control",784.611765612786,649.662693999338,919.560837226235,150,714.666982004578,742.950859609305,546.248765016909,384.014666235578,833.207693161294
"Misame","14-21 days","Fe","Iron","Micronutrient","primary","BEP",606.283056721464,554.347660695948,658.21845274698,119,675.377736921511,568.718135241388,513.877190523436,387.455109663874,811.53330539435
"Misame","14-21 days","Plp","pyridoxal 5-phosphate","B6","primary","Control",11.3824010011768,10.6462475314374,12.1185544709161,153,11.8652545409961,5.89332887390427,10.2728611044541,8.50936355232976,13.5215173405457
"Misame","14-21 days","Plp","pyridoxal 5-phosphate","B6","primary","BEP",12.6669130361762,11.8064556661519,13.5273704062006,119,12.4637953027765,6.51664410681949,10.8952720052039,8.49780889451882,14.5871135608887
"Misame","14-21 days","Mn","Manganese","Micronutrient","primary","Control",6.952245746003,6.18079021326022,7.72370127874578,150,6.68854291316718,5.80923141543156,5.30859236259049,3.13022259440018,7.8297332796802
"Misame","14-21 days","Mn","Manganese","Micronutrient","primary","BEP",5.95417266556148,5.39721641782887,6.51112891329409,119,6.0279704636931,3.67427912507007,5.04179584516198,3.58758400904338,7.42605920937797
"Misame","14-21 days","Nad","nicotinamide adenine dinucleotide","B3 or related","primary","Control",3666.2360679995,3264.22204131429,4068.25009468471,153,4148.84382780649,3023.54006145292,3294.80238106245,2007.09764747638,5313.1010010747
"Misame","14-21 days","Nad","nicotinamide adenine dinucleotide","B3 or related","primary","BEP",4197.97384547459,3775.70081491407,4620.2468760351,119,3641.59065610667,2425.15547907021,3087.61739790876,2080.72735413777,4553.78215823039
"Misame","14-21 days","Mg","Magnesium","Micronutrient","primary","Control",31.0809397919213,29.7654341495187,32.3964454343238,150,30.4248429425016,8.26091395717124,29.6347520613368,25.0359529173755,35.1341913360573
"Misame","14-21 days","Mg","Magnesium","Micronutrient","primary","BEP",29.6535695494774,28.5997465898937,30.7073925090612,119,30.019428441277,7.96910647425144,28.871624640582,25.0683587726705,33.3593670601185
"Misame","14-21 days","Fad","flavin adenine dinucleotide","B2","primary","Control",205.411186334575,193.766071275357,217.056301393793,153,212.027992215673,82.1066785806645,203.971035299688,147.169905516016,259.816357204073
"Misame","14-21 days","Fad","flavin adenine dinucleotide","B2","primary","BEP",218.032951901172,207.324711703661,228.741192098682,119,211.335302859661,81.913093514945,199.243734791301,148.16111368713,245.062604810961
"Misame","14-21 days","Cu","Copper","Micronutrient","primary","Control",724.891141394743,586.360115070224,863.422167719261,150,670.322705509296,710.716393001827,572.307998318297,492.01024840606,672.308047835588
"Misame","14-21 days","Cu","Copper","Micronutrient","primary","BEP",610.18269394397,561.80277276552,658.562615122419,119,652.742877277821,454.801009943785,567.877514095766,468.846164320791,656.720546407672
"Misame","14-21 days","Tpp","thiamine pyrophosphate","B1","primary","Control",9.43244466936397,7.90018972880756,10.9646996099204,152,8.79539799659743,6.84625348747404,6.82530796604592,3.84242418141896,10.9276559727288
"Misame","14-21 days","Tpp","thiamine pyrophosphate","B1","primary","BEP",8.0716368944989,7.28527724867926,8.85799654031855,122,8.81947037683115,9.83814560432436,6.28479530556302,4.13068613273062,9.36602604937432
"Misame","14-21 days","Na","Sodium","Micronutrient","primary","Control",304.138041433847,269.455059282469,338.821023585226,150,286.431301979746,185.242710729355,222.013637875916,168.878730249144,366.17157570619
