"","VARNAME","variable_original","seq_original","label_original","MEMNAME","VISIT_ddf","TARGETVR_ddf","TESTCD_ddf","RELTIVE_ddf","N_ddf","Matched_Full"
"942","PN_FRUITVITA_12","pn_fruitvitA_12",951,"Has the child eaten fruit rich in vitamin A?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","VITAFRUI","Child",0,"missing"
"941","PN_FRUITVEG_9","pn_fruitveg_9",952,"Has the child eaten any other fruits or vegetables?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","FRTVEGO","Child",130,"no"
"940","PN_FRUITVEG_12","pn_fruitveg_12",953,"Has the child eaten any other fruits or vegetables?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","FRTVEGO","Child",0,"missing"
"1226","PN_ORGAN_9","pn_organ_9",954,"Has the child eaten liver, kidneys, heart or other offal?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","ORGAN","Child",130,"no"
"1225","PN_ORGAN_12","pn_organ_12",955,"Has the child eaten liver, kidneys, heart or other offal?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","ORGAN","Child",0,"missing"
"981","PN_MEAT_9","pn_meat_9",956,"Has the child eaten meat?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","MEAT","Child",130,"no"
"980","PN_MEAT_12","pn_meat_12",957,"Has the child eaten meat?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","MEAT","Child",0,"missing"
"926","PN_EGG_9","pn_egg_9",958,"Has the child eaten eggs?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","EGG","Child",130,"no"
"928","PN_EGG_FLESH_9","pn_egg_flesh_9",959,"Infant consumption of flesh foods and eggs","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","EGG_MEAT","Child",130,"no"
"925","PN_EGG_12","pn_egg_12",960,"Has the child eaten eggs?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","EGG","Child",0,"missing"
"927","PN_EGG_FLESH_12","pn_egg_flesh_12",961,"Infant consumption of flesh foods and eggs","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","EGG_MEAT","Child",0,"missing"
"1239","PN_SEAFOOD_9","pn_seafood_9",962,"Has the child eaten fresh or dried fish or shellfish?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","FISHSEA","Child",130,"no"
"1238","PN_SEAFOOD_12","pn_seafood_12",963,"Has the child eaten fresh or dried fish or shellfish?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","FISHSEA","Child",0,"missing"
"1228","PN_PULSES_9","pn_pulses_9",964,"Has the child eaten beans, peas, lentils or nuts?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","LEG_NUT","Child",130,"no"
"1227","PN_PULSES_12","pn_pulses_12",965,"Has the child eaten beans, peas, lentils or nuts?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","LEG_NUT","Child",0,"missing"
"871","PN_DAIRY_9","pn_dairy_9",966,"Has the child eaten milk or other dairy product?","MISAME3_WIDE","Post Natal FU M09","GFSTRESC, GFSTRESN","DAIRY","Child",130,"no"
"870","PN_DAIRY_12","pn_dairy_12",967,"Has the child eaten milk or other dairy product?","MISAME3_WIDE","Post Natal FU M12","GFSTRESC, GFSTRESN","DAIRY","Child",0,"missing"
"964","PN_LIQUID_1","pn_liquid_1",968,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"972","PN_LIQUID_TIME_1","pn_liquid_time_1",969,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,4,"missing"
"966","PN_LIQUID_2","pn_liquid_2",970,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,276,"missing"
"974","PN_LIQUID_TIME_2","pn_liquid_time_2",971,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,4,"missing"
"967","PN_LIQUID_3","pn_liquid_3",972,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,265,"missing"
"975","PN_LIQUID_TIME_3","pn_liquid_time_3",973,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,6,"missing"
"968","PN_LIQUID_4","pn_liquid_4",974,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,279,"missing"
"976","PN_LIQUID_TIME_4","pn_liquid_time_4",975,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,6,"missing"
"969","PN_LIQUID_5","pn_liquid_5",976,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,267,"missing"
"977","PN_LIQUID_TIME_5","pn_liquid_time_5",977,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,9,"missing"
"970","PN_LIQUID_6","pn_liquid_6",978,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,275,"missing"
"978","PN_LIQUID_TIME_6","pn_liquid_time_6",979,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"971","PN_LIQUID_9","pn_liquid_9",980,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,168,"missing"
"979","PN_LIQUID_TIME_9","pn_liquid_time_9",981,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,167,"missing"
"965","PN_LIQUID_12","pn_liquid_12",982,"Liquids during beastfeeding","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"973","PN_LIQUID_TIME_12","pn_liquid_time_12",983,"Time of introduction of liquids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1249","PN_SOLID_1","pn_solid_1",984,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M01","SLDFEDFL",NA,NA,275,"yes"
"1258","PN_SOLID_FREQ_1","pn_solid_freq_1",985,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M01",NA,NA,NA,0,"missing"
"1266","PN_SOLID_TIME_1","pn_solid_time_1",986,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1251","PN_SOLID_2","pn_solid_2",987,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M02","SLDFEDFL",NA,NA,276,"yes"
"1260","PN_SOLID_FREQ_2","pn_solid_freq_2",988,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M02",NA,NA,NA,0,"missing"
"1268","PN_SOLID_TIME_2","pn_solid_time_2",989,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1252","PN_SOLID_3","pn_solid_3",990,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M03","SLDFEDFL",NA,NA,265,"yes"
"1261","PN_SOLID_FREQ_3","pn_solid_freq_3",991,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M03",NA,NA,NA,0,"missing"
"1269","PN_SOLID_TIME_3","pn_solid_time_3",992,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1253","PN_SOLID_4","pn_solid_4",993,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M04","SLDFEDFL",NA,NA,279,"yes"
"1262","PN_SOLID_FREQ_4","pn_solid_freq_4",994,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M04",NA,NA,NA,0,"missing"
"1270","PN_SOLID_TIME_4","pn_solid_time_4",995,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1254","PN_SOLID_5","pn_solid_5",996,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M05","SLDFEDFL",NA,NA,267,"yes"
"1263","PN_SOLID_FREQ_5","pn_solid_freq_5",997,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M05",NA,NA,NA,0,"missing"
"1271","PN_SOLID_TIME_5","pn_solid_time_5",998,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1255","PN_SOLID_6","pn_solid_6",999,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M06","SLDFEDFL",NA,NA,275,"yes"
"1264","PN_SOLID_FREQ_6","pn_solid_freq_6",1000,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M06",NA,NA,NA,1,"missing"
"1272","PN_SOLID_TIME_6","pn_solid_time_6",1001,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,1,"missing"
"1256","PN_SOLID_9","pn_solid_9",1002,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M09","SLDFEDFL",NA,NA,168,"yes"
"1265","PN_SOLID_FREQ_9","pn_solid_freq_9",1003,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M09",NA,NA,NA,166,"missing"
"1273","PN_SOLID_TIME_9","pn_solid_time_9",1004,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,166,"missing"
"1250","PN_SOLID_12","pn_solid_12",1005,"solids during breastfeeding","MISAME3_WIDE","Post Natal FU M12","SLDFEDFL",NA,NA,0,"missing"
"1259","PN_SOLID_FREQ_12","pn_solid_freq_12",1006,"Frequency of giving (semi-)solids when breastfeeding","MISAME3_WIDE","Post Natal FU M12",NA,NA,NA,0,"missing"
"1267","PN_SOLID_TIME_12","pn_solid_time_12",1007,"Time of introduction of solids","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"1257","PN_SOLID_AGE_","pn_solid_age_",1008,"Age of introduction of solids","MISAME3_WIDE",NA,"AGEDAYS, SLDFEDFL,  FEEDING, FEEDINGN",NA,NA,289,"yes"
"956","PN_LIQ_FREQ_1","pn_liq_freq_1",1009,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,4,"missing"
"958","PN_LIQ_FREQ_2","pn_liq_freq_2",1010,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,4,"missing"
"959","PN_LIQ_FREQ_3","pn_liq_freq_3",1011,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,6,"missing"
"960","PN_LIQ_FREQ_4","pn_liq_freq_4",1012,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,6,"missing"
"961","PN_LIQ_FREQ_5","pn_liq_freq_5",1013,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,9,"missing"
"962","PN_LIQ_FREQ_6","pn_liq_freq_6",1014,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,20,"missing"
"963","PN_LIQ_FREQ_9","pn_liq_freq_9",1015,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,167,"missing"
"957","PN_LIQ_FREQ_12","pn_liq_freq_12",1016,"Frequency of giving liquids when breastfeeding","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"955","PN_LIGUID_AGE_","pn_liguid_age_",1017,"Age of introduction of liquids","MISAME3_WIDE",NA,"FEEDING, FEEDINGN",NA,NA,289,"yes"
"904","PN_EBF_AGE_","pn_ebf_age_",1018,"Exclusively breastfeeding age","MISAME3_WIDE",NA,"EXBFEDFL, AGEDAYS",NA,NA,289,"yes"
"881","PN_DDS_9","pn_dds_9",1019,"Infant dietary diversity score","MISAME3_WIDE","Post Natal FU M09","GFSTRESN","DIETSCR","Child",168,"no"
"883","PN_DDS_MIN_9","pn_dds_min_9",1020,"Infant minimum dietary diversity score","MISAME3_WIDE","Post Natal FU M09","GFSTRESN","MINDTSCR","Child",168,"no"
"880","PN_DDS_12","pn_dds_12",1021,"Infant dietary diversity score","MISAME3_WIDE","Post Natal FU M12","GFSTRESN","DIETSCR","Child",0,"missing"
"882","PN_DDS_MIN_12","pn_dds_min_12",1022,"Infant minimum dietary diversity score","MISAME3_WIDE","Post Natal FU M12","GFSTRESN","MINDTSCR","Child",0,"missing"
"1224","PN_NO_FRUITVEG_9","pn_no_fruitveg_9",1023,"Infant consumed no fruits and vegetables","MISAME3_WIDE",NA,NA,NA,NA,130,"missing"
"1223","PN_NO_FRUITVEG_12","pn_no_fruitveg_12",1024,"Infant consumed no fruits and vegetables","MISAME3_WIDE",NA,NA,NA,NA,0,"missing"
"905","PN_EDS_Q1_2","pn_eds_q1_2",1025,"I have been able to laugh and see the funny side of things","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ01","Mother",268,"no"
"907","PN_EDS_Q10_2","pn_eds_q10_2",1026,"The thought of harming myself has occurred to me","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ10","Mother",268,"no"
"906","PN_EDS_Q1_6","pn_eds_q1_6",1027,"I have been able to laugh and see the funny side of things","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ01","Mother",268,"no"
"908","PN_EDS_Q10_6","pn_eds_q10_6",1028,"The thought of harming myself has occurred to me","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ10","Mother",268,"no"
"909","PN_EDS_Q2_2","pn_eds_q2_2",1029,"I have looked forward with enjoyment to things","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ02","Mother",268,"no"
"910","PN_EDS_Q2_6","pn_eds_q2_6",1030,"I have looked forward with enjoyment to things","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ02","Mother",268,"no"
"911","PN_EDS_Q3_2","pn_eds_q3_2",1031,"I have blamed myself unnecessarily when things went wrong","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ03","Mother",268,"no"
"912","PN_EDS_Q3_6","pn_eds_q3_6",1032,"I have blamed myself unnecessarily when things went wrong","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ03","Mother",268,"no"
"913","PN_EDS_Q4_2","pn_eds_q4_2",1033,"I have been anxious or worried for no good reason","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ04","Mother",268,"no"
"914","PN_EDS_Q4_6","pn_eds_q4_6",1034,"I have been anxious or worried for no good reason","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ04","Mother",268,"no"
"915","PN_EDS_Q5_2","pn_eds_q5_2",1035,"I have felt scared or panicky for no very good reason","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ05","Mother",268,"no"
"916","PN_EDS_Q5_6","pn_eds_q5_6",1036,"I have felt scared or panicky for no very good reason","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ05","Mother",268,"no"
"917","PN_EDS_Q6_2","pn_eds_q6_2",1037,"Things have been getting on top of me","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ06","Mother",268,"no"
"918","PN_EDS_Q6_6","pn_eds_q6_6",1038,"Things have been getting on top of me","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ06","Mother",268,"no"
"919","PN_EDS_Q7_2","pn_eds_q7_2",1039,"I have been so unhappy that I have had difficulty sleeping","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ07","Mother",268,"no"
"920","PN_EDS_Q7_6","pn_eds_q7_6",1040,"I have been so unhappy that I have had difficulty sleeping","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ07","Mother",268,"no"
"921","PN_EDS_Q8_2","pn_eds_q8_2",1041,"I have felt sad or miserable","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ08","Mother",268,"no"
"922","PN_EDS_Q8_6","pn_eds_q8_6",1042,"I have felt sad or miserable","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ08","Mother",268,"no"
"923","PN_EDS_Q9_2","pn_eds_q9_2",1043,"I have been so unhappy that I have been crying","MISAME3_WIDE","Post Natal FU M02","QSSTRESC","EPDSQ09","Mother",268,"no"
"924","PN_EDS_Q9_6","pn_eds_q9_6",1044,"I have been so unhappy that I have been crying","MISAME3_WIDE","Post Natal FU M06","QSSTRESC","EPDSQ09","Mother",268,"no"
"931","PN_FEVER_REPORT_1","pn_fever_report_1",1045,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",275,"no"
"933","PN_FEVER_REPORT_2","pn_fever_report_2",1046,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",276,"no"
"934","PN_FEVER_REPORT_3","pn_fever_report_3",1047,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",265,"no"
"935","PN_FEVER_REPORT_4","pn_fever_report_4",1048,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",279,"no"
"936","PN_FEVER_REPORT_5","pn_fever_report_5",1049,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",267,"no"
"937","PN_FEVER_REPORT_6","pn_fever_report_6",1050,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M06","CETERM",NA,"Child",275,"no"
"938","PN_FEVER_REPORT_9","pn_fever_report_9",1051,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M09","CETERM",NA,"Child",168,"no"
"932","PN_FEVER_REPORT_12","pn_fever_report_12",1052,"Nr days with fever over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M12","CETERM",NA,"Child",0,"missing"
"939","PN_FEVER_REPORT_LP_","pn_fever_report_lp_",1053,"Longitudinal prevalence of fever during 6 mo","MISAME3_WIDE",NA,NA,NA,NA,289,"missing"
"887","PN_DIARRHEA_REPORT_1","pn_diarrhea_report_1",1054,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M01","CETERM, DIARFL_R",NA,"Child",275,"yes"
"889","PN_DIARRHEA_REPORT_2","pn_diarrhea_report_2",1055,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M02","CETERM, DIARFL_R",NA,"Child",276,"yes"
"890","PN_DIARRHEA_REPORT_3","pn_diarrhea_report_3",1056,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M03","CETERM, DIARFL_R",NA,"Child",265,"yes"
"891","PN_DIARRHEA_REPORT_4","pn_diarrhea_report_4",1057,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M04","CETERM, DIARFL_R",NA,"Child",279,"yes"
"892","PN_DIARRHEA_REPORT_5","pn_diarrhea_report_5",1058,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M05","CETERM, DIARFL_R",NA,"Child",267,"yes"
"893","PN_DIARRHEA_REPORT_6","pn_diarrhea_report_6",1059,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M06","CETERM, DIARFL_R",NA,"Child",275,"yes"
"894","PN_DIARRHEA_REPORT_9","pn_diarrhea_report_9",1060,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M09","CETERM, DIARFL_R",NA,"Child",168,"yes"
"888","PN_DIARRHEA_REPORT_12","pn_diarrhea_report_12",1061,"Nr days with diarrhea over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M12","CETERM, DIARFL_R",NA,"Child",0,"missing"
"886","PN_DIARRHEA_LP_","pn_diarrhea_lp_",1062,"Longitudinal prevalence of diarrhea during 6 mo","MISAME3_WIDE",NA,NA,NA,NA,289,"missing"
"1279","PN_VOMIT_REPORT_1","pn_vomit_report_1",1063,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M01","CETERM, VOMFL_R",NA,"Child",275,"yes"
"1281","PN_VOMIT_REPORT_2","pn_vomit_report_2",1064,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M02","CETERM, VOMFL_R",NA,"Child",276,"yes"
"1282","PN_VOMIT_REPORT_3","pn_vomit_report_3",1065,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M03","CETERM, VOMFL_R",NA,"Child",265,"yes"
"1283","PN_VOMIT_REPORT_4","pn_vomit_report_4",1066,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M04","CETERM, VOMFL_R",NA,"Child",279,"yes"
"1284","PN_VOMIT_REPORT_5","pn_vomit_report_5",1067,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M05","CETERM, VOMFL_R",NA,"Child",267,"yes"
"1285","PN_VOMIT_REPORT_6","pn_vomit_report_6",1068,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M06","CETERM, VOMFL_R",NA,"Child",275,"yes"
"1286","PN_VOMIT_REPORT_9","pn_vomit_report_9",1069,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M09","CETERM, VOMFL_R",NA,"Child",168,"yes"
"1280","PN_VOMIT_REPORT_12","pn_vomit_report_12",1070,"Nr days with vomiting over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M12","CETERM, VOMFL_R",NA,"Child",0,"missing"
"1278","PN_VOMIT_LP_","pn_vomit_lp_",1071,"Longitudinal prevalence of vomiting during 6 mo","MISAME3_WIDE",NA,NA,NA,NA,289,"missing"
"782","PN_COUGH_REPORT_1","pn_cough_report_1",1072,"Nr days with cough over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M01","CETERM",NA,"Child",275,"no"
"784","PN_COUGH_REPORT_2","pn_cough_report_2",1073,"Nr days with cough over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M02","CETERM",NA,"Child",276,"no"
"785","PN_COUGH_REPORT_3","pn_cough_report_3",1074,"Nr days with cough over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M03","CETERM",NA,"Child",265,"no"
"786","PN_COUGH_REPORT_4","pn_cough_report_4",1075,"Nr days with cough over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M04","CETERM",NA,"Child",279,"no"
"787","PN_COUGH_REPORT_5","pn_cough_report_5",1076,"Nr days with cough over last 7 days (reported)","MISAME3_WIDE","Post Natal FU M05","CETERM",NA,"Child",267,"no"
